date,league,home-team,home-score,away-team,away-score,matchResults
2020-10-18,Germany Bundesliga,Schalke,41,UnionBerlin,1,1
2020-10-18,Turkey Lig 1,Bursaspor,3,Balikesirspor,1,1
2020-10-18,Turkey Super Lig,Goztepespor,2,Fenerbahce,3,2
2020-10-18,Norway Tippeligaen,Stromsgodset,1,IKStart,1,X
2020-10-18,Ireland Premier,Shelbourne,1,Sligo,0,1
2020-10-18,Norway Tippeligaen,Stabaek,4,Aalesund,0,1
2020-10-18,Norway Tippeligaen,Haugesund,2,Sarpsborg,0,1
2020-10-18,Norway Tippeligaen,Kristiansund,0,Rosenborg,0,X
2020-10-18,Italy Serie A,Udinese,3,Parma,2,1
2020-10-18,Mexico Liga MX,PumasUNAM,1,Toluca,0,1
2020-10-18,Spain Segunda Liga,RealZaragoza,1,Malaga,2,2
2020-10-18,Finland Kakkonen,SCKufu,0,JSHercules,2,2
2020-10-18,Belgium Juliper League,Genk,2,Charleroi,1,1
2020-10-18,Spain Segunda Liga,Mirandes,0,Mallorca,0,X
2020-10-18,Portugal Superliga,Farense,3,Famalicao,3,X
2020-10-18,Spain Primera Liga,Alaves,0,Elche,2,2
2020-10-18,Spain Primera Liga,Huesca,2,Valladolid,2,X
2020-10-18,Qatar Stars League,AlGharrafa,2,AlKharaityat,0,1
2020-10-18,Saudi Arabia Pro League,IttihadJeddah,1,AlEttifaq,2,2
2020-10-18,Belarus Premier League,DinamoBrest,5,FCRuhBrest,2,1
2020-10-18,Germany 3. Liga,Meppen,0,ViktoriaKoln,1,2
2020-10-18,Cyprus 1. Division,ApoelNicosia,0,Paphos,1,2
2020-10-18,Croatia 2.HNL,HNKOrijent,19192,HajdukSplitII,1,1
2020-10-18,Estonia Meistriliiga,Tammeka,1,FCKuressaare,2,2
2020-10-18,Germany 2. Bundesliga,Paderborn,1,Hannover,960,2
2020-10-18,Germany 2. Bundesliga,ErzgebirgeAue,2,FCHeidenheim,1,1
2020-10-18,Germany 2. Bundesliga,FCKickersWurzburg,0,HolsteinKiel,2,2
2020-10-18,Russia Premier League,ArsenalTula,1,UralSverdlovskayaOblast,0,1
2020-10-18,Russia Premier League,RotorVolgograd,0,Tambov,2,2
2020-10-18,Germany 3. Liga,Saarbrucken,2,Unterhaching,1,1
2020-10-18,England Championship,Preston,0,Cardiff,1,2
2020-10-18,Ukraine UPL,OlimpikDonetsk,0,Vorskla,1,2
2020-10-18,England Premier League,SheffUtd,1,Fulham,1,X
2020-10-18,France Ligue 1,Strasbourg,2,Lyon,3,2
2020-10-18,Finland Kakkonen,FCHonkaAkatemia,1,MiPK,2,2
2020-10-18,Finland Kakkonen,JJK,2,PSKemiII,1,1
2020-10-18,Kazakhstan Premier League,Zhetysu,2,Kairat,4,2
2020-10-18,Uzbekistan PRL,Bukhara,0,Nasaf,0,X
2020-10-18,Italy Serie A,Bologna,3,Sassuolo,4,2
2020-10-18,Uzbekistan PRL,Andijon,1,Sogdiyona,1,X
2020-10-18,Singapore S-League,YoungLions,0,AlbirexNiigata,4,2
2020-10-18,Georgia Umaglesi Liga,SaburtaloTbilisi,0,DinamoBatumi,1,2
2020-10-18,Turkey Lig 1,Osmanlispor,1,Giresunspor,1,X
2020-10-18,Poland Ekstraklasa,WislaPlock,1,SlaskWroclaw,0,1
2020-10-18,Holland Eredivisie,Feyenoord,1,Sparta,1,X
2020-10-18,Portugal LigaPro,Academica,2,Penafiel,1,1
2020-10-18,Spain Primera Liga,Eibar,0,Osasuna,0,X
2020-10-18,Germany 2. Bundesliga,FortunaDusseldorf,2,Regensburg,2,X
2020-10-18,Germany Regionalliga Northeast,HerthaBerlinII,0,Cottbus,0,X
2020-10-18,Germany Regionalliga Northeast,CarlZeissJena,2,Chemnitzer,1,1
2020-10-18,Spain Primera Liga,AthleticBilbao,2,Levante,0,1
2020-10-18,Montenegro Second League,Berane,3,Jedinstvo,1,1
2020-10-18,Montenegro Second League,Bokelj,0,Grbalj,1,2
2020-10-18,Montenegro Second League,MornarBar,1,Kom,2,2
2020-10-18,England Premier League,CrystalPalace,1,Brighton,1,X
2020-10-18,Montenegro Second League,Ibar,1,Igalo,2,2
2020-10-18,Hungary NB I,PaksiSE,3,ZalaegerszegTE,1,1
2020-10-18,Uzbekistan PRL,Pakhtakor,3,Qizilqum,1,1
2020-10-18,Sweden Allsvenskan,IKSirius,2,Ostersunds,3,2
2020-10-18,Bulgaria A PFG,BotevVratsa,0,CSKA,19480,2
2020-10-18,Armenia Premier League,Alashkert,0,Pyunik,0,X
2020-10-18,Germany Regionalliga West,FCKolnII,4,Oberhausen,0,1
2020-10-18,Germany Regionalliga Northeast,GermaniaHalberstadt,1,ViktoriaBerlin,2,2
2020-10-18,Denmark Superliga,Vejle,3,Lyngby,2,1
2020-10-18,Denmark Superliga,AGFAarhus,3,ACHorsens,0,1
2020-10-18,Sweden Division 1,Nykoping,0,TeamThoren,4,2
2020-10-18,Sweden Division 1,Gefle,1,IFKLulea,1,X
2020-10-18,Sweden Division 1,Karlstad,0,Sandviken,1,2
2020-10-18,Estonia Meistriliiga,TJKLegion,0,FCFloraPaide,3,2
2020-10-18,Germany Regionalliga North,FCTeutonia,51,EintrachtNorderstedt,2,1
2020-10-18,Azerbaijan Premier League,Sumgayit,2,Zira,1,1
2020-10-18,Belgium Juliper League,ZulteWaregem,1,Antwerp,3,2
2020-10-18,Germany Regionalliga Northeast,UnionFuerstenwalde,2,SVSpartaLichtenberg,0,1
2020-10-18,Japan J-League,KawasakiFrontale,3,NagoyaGrampusEight,0,1
2020-10-18,Montenegro Second League,Drezga,1,ArsenalTivat,3,2
2020-10-18,Azerbaijan Premier League,NeftchiBaku,1,Sabah,0,1
2020-10-18,France Ligue 1,Angers,1,Metz,1,X
2020-10-18,Brazil Serie A,SaoPaulo,0,Gremio,0,X
2020-10-18,Paraguay Division Profesional,Guairena,0,Libertad,3,2
2020-10-18,Uruguay Primera Division,BostonRiver,5,DeportivoMaldonado,1,1
2020-10-18,Colombia Copa Mustang,Cucuta,1,Envigado,0,1
2020-10-18,Holland Eredivisie,Ajax,5,Heerenveen,1,1
2020-10-18,Sweden Allsvenskan,Hammarby,4,Mjallby,2,1
2020-10-18,Sweden Allsvenskan,Elfsborg,3,Kalmar,1,1
2020-10-18,France Ligue 1,Nantes,3,Brestois,1,1
2020-10-18,France Ligue 1,Monaco,1,Montpellier,1,X
2020-10-18,Norway 1. Division,Ranheim,1,Lillestrom,1,X
2020-10-18,Nicaragua Liga Primera,MunicipalJalapa,3,WalterFerreti,0,1
2020-10-18,Finland Veikkausliiga,HJKHelsinki,3,HIFK,0,1
2020-10-18,Finland Veikkausliiga,FCIlves,0,FCInter,2,2
2020-10-18,Finland Veikkausliiga,IFKMariehamn,2,SJK,3,2
2020-10-18,Finland Veikkausliiga,KuPS,0,FCHonka,2,2
2020-10-18,Poland Ekstraklasa,StalMielec,0,WislaKrakow,6,2
2020-10-18,Denmark 1st Division,Vendsyssel,1,Fredericia,1,X
2020-10-18,Croatia 1.HNL,HajdukSplit,0,HNKSibenik,1,2
2020-10-18,Turkey Lig 1,Boluspor,1,Tuzlaspor,2,2
2020-10-18,Singapore S-League,LionCity,4,GeylangUnited,0,1
2020-10-18,Mexico Liga MX,Guadalajara,3,Atlas,2,1
2020-10-18,Slovenia Prva Liga,TaborSezana,2,Bravo,0,1
2020-10-18,Ecuador Liga Pro,BarcelonaGuayaquil,1,Delfin,0,1
2020-10-18,Japan J2 League,MitoHollyhock,1,Niigata,3,2
2020-10-18,Singapore S-League,YoungLions,0,AlbirexNiigata,4,2
2020-10-18,Colombia Copa Mustang,Millonarios,1,BoyacaPatriotas,0,1
2020-10-18,Japan J-League,SanfrecceHiroshima,2,VisselKobe,1,1
2020-10-18,Kazakhstan Premier League,ShakhterKaragandy,0,Ordabasy,1,2
2020-10-18,Japan J-League,UrawaRedDiamonds,6,VegaltaSendai,0,1
2020-10-18,South Korea K League 2,ChungnamAsan,0,AnsanGreeners,1,2
2020-10-18,Japan J-League,ShonanBellmare,3,KashiwaReysol,2,1
2020-10-18,Japan J-League,YokohamaFC,1,FCTokyo,0,1
2020-10-18,South Korea K League 1,BusanIPark,0,SuwonBluewings,0,X
2020-10-18,Japan J2 League,ThespaKusatsu,0,AvispaFukuoka,1,2
2020-10-18,Japan J2 League,FagianoOkayama,3,OmiyaArdija,2,1
2020-10-18,Japan J2 League,ZwiegenKanazawa,0,JubiloIwata,1,2
2020-10-18,South Korea K League 1,JeonbukMotors,4,GwangjuFC,1,1
2020-10-18,Japan J2 League,KyotoPurpleSanga,0,RenofaYamaguchi,1,2
2020-10-18,South Korea K League 2,SuwonCity,3,ChunnamDragons,4,2
2020-10-18,Japan J-League,OitaTrinita,0,GambaOsaka,1,2
2020-10-18,Japan J2 League,MontedioYamagata,4,EhimeFC,1,1
2020-10-18,Nicaragua Liga Primera,JuniorManagua,1,DeportivoOcotal,0,1
2020-10-18,Mexico Liga MX,CruzAzul,0,Tigres,2,2
2020-10-18,Japan J-League,ConsadoleSapporo,1,KashimaAntlers,0,1
2020-10-17,Sweden Division 1,Tvaakers,2,SkovdeAIK,1,1
2020-10-17,Sweden Division 1,Sollentuna,2,Karlslunds,1,1
2020-10-17,Italy Serie B,Cosenza,1,Cittadella,1,X
2020-10-17,Italy Serie B,Cremonese,0,Venezia,0,X
2020-10-17,Finland Ykkonen,IFGnistan,1,ACOulu,2,2
2020-10-17,Armenia Premier League,AvanAcademy,7,Shirak,0,1
2020-10-17,Germany 3. Liga,FSVZwickau,1,Uerdingen,2,2
2020-10-17,Germany 3. Liga,Wehen,0,WaldhofMannheim,1,2
2020-10-17,Germany 3. Liga,Lubeck,0,DynamoDresden,1,2
2020-10-17,Sweden Division 1,MotalaAIF,3,Eskilsminne,5,2
2020-10-17,Germany Regionalliga Southwest,BayernAlzenau,1,TSGHoffenheimII,4,2
2020-10-17,Germany Regionalliga Southwest,VfBStuttgartII,6,Bahlinger,2,1
2020-10-17,Germany Regionalliga Southwest,FCGiessen,1,SonnenhofGrossaspach,1,X
2020-10-17,Germany Regionalliga Southwest,Homburg,2,FSVFrankfurt,2,X
2020-10-17,Germany Regionalliga Southwest,HessenKassel,1,AstoriaWalldorf,3,2
2020-10-17,Germany Regionalliga Southwest,EintrachtStadtallendorf,1,VfRAalen,0,1
2020-10-17,Germany Regionalliga Southwest,TSVSchottMainz,3,MainzII,0,1
2020-10-17,Germany 3. Liga,Ingolstadt,2,Verl,1,1
2020-10-17,England Premier League,Everton,2,Liverpool,2,X
2020-10-17,Scotland Premiership,Celtic,0,Rangers,2,2
2020-10-17,Germany Regionalliga Northeast,BerlinerAK,73,OptikRathenow,1,1
2020-10-17,Germany Regionalliga Northeast,Luckenwalde,2,Bischofswerdaer,0,1
2020-10-17,Germany Regionalliga Northeast,VfBAuerbach,0,ChemieLeipzig,2,2
2020-10-17,Germany 3. Liga,HansaRostock,11860,Munich,1,1
2020-10-17,Denmark 1st Division,KoldingIF,1,Esbjerg,1,X
2020-10-17,Germany 3. Liga,BayernMunichII,0,Kaiserslautern,0,X
2020-10-17,Italy Serie B,Salernitana,4,Pisa,1,1
2020-10-17,Italy Serie B,VirtusEntella,1,ReggioCalabria,1,X
2020-10-17,Belarus Premier League,FKVitebsk,1,EnergetikBGU,0,1
2020-10-17,Serbia Prva Liga,Zemun,1,KabelNoviSad,0,1
2020-10-17,Serbia Prva Liga,Zarkovo,2,DinamoVranje,2,X
2020-10-17,Hungary NB I,Budafoki,2,Diosgyori,1,1
2020-10-17,Romania Liga I,ChindiaTargoviste,1,GazMetanMedias,0,1
2020-10-17,Brazil Serie B,CRB,4,Operario,1,1
2020-10-17,Sweden Division 1,Berga,1,Vasalund,5,2
2020-10-17,Italy Serie B,Pordenone,3,Spal,3,X
2020-10-17,Italy Serie B,Reggiana,0,Chievo,1,2
2020-10-17,Germany Regionalliga Bayern,Illertissen,2,VfBEichstatt,1,1
2020-10-17,England League 1,MiltonKeynesDons,2,Gillingham,0,1
2020-10-17,Germany Regionalliga Bayern,ViktoriaAschaffenburg,2,Schweinfurt,0,1
2020-10-17,Germany Regionalliga North,WerderBremenII,2,SSVJeddeloh,2,X
2020-10-17,Russia 1. Division,KrylyaSovetov,3,VolgarGazpromAstrakhan,0,1
2020-10-17,Germany Regionalliga West,WegbergBeeck,1,Straelen,1,X
2020-10-17,Germany Regionalliga West,Lotte,3,BorussiaMonchengladbachII,2,1
2020-10-17,Germany Regionalliga West,Wuppertaler,0,Rodinghausen,0,X
2020-10-17,Germany Regionalliga West,BorussiaDortmundII,6,Ahlen,0,1
2020-10-17,Germany Regionalliga West,Bonner,0,FortunaDusseldorfII,2,2
2020-10-17,Germany Regionalliga West,Wiedenbruck,4,FortunaKoln,4,X
2020-10-17,Germany Regionalliga West,RotWeissEssen,1,PreussenMunster,0,1
2020-10-17,Ukraine UPL,FCMinaj,0,IllichivetsMariupol,1,2
2020-10-17,Turkey Lig 1,Samsunspor,0,Istanbulspor,3,2
2020-10-17,Germany 2. Bundesliga,GreutherFurth,0,Hamburg,1,2
2020-10-17,South Korea K League 2,GyeongnamFC,0,JejuUnited,1,2
2020-10-17,Estonia Esiliiga,NommeUnited,1,ParnuJalgpalliklubi,1,X
2020-10-17,Russia 1. Division,Veles,3,ChertanovoMoscow,0,1
2020-10-17,Estonia Meistriliiga,LevadiaTallinn,2,JKTulevikViljandi,0,1
2020-10-17,Japan J2 League,FCRyukyu,2,MatsumotoYamaga,0,1
2020-10-17,Singapore S-League,TanjongPagar,0,BalestierKhalsa,1,2
2020-10-17,Singapore S-League,TampinesRovers,1,SengkangPunggol,2,2
2020-10-17,Kazakhstan Premier League,Taraz,2,Kaisar,2,X
2020-10-17,Russia 1. Division,Tomsk,0,BaltikaKaliningrad,1,2
2020-10-17,South Korea K League 1,SeongnamIlhwaChunma,0,FCSeoul,1,2
2020-10-17,Kazakhstan Premier League,Okzhetpes,2,Kyzylzhar,1,1
2020-10-17,Japan J2 League,JEFUnitedChiba,0,MachidaZelvia,0,X
2020-10-17,Germany 2. Bundesliga,Karlsruhe,3,Sandhausen,0,1
2020-10-17,Japan J-League,CerezoOsaka,4,YokohamaFMarinos,1,1
2020-10-17,Japan J2 League,TokushimaVortis,0,VentforetKofu,1,2
2020-10-17,Japan J2 League,TokyoVerdy,0,TochigiSC,0,X
2020-10-17,South Korea K League 1,SangjuSangmu,2,DaeguFC,1,1
2020-10-17,South Korea K League 2,DaejeonCitizen,0,Bucheon,19951,2
2020-10-17,Paraguay Division Profesional,Olimpia,1,NacionalAsuncion,1,X
2020-10-17,Mexico Liga MX,Necaxa,2,Tijuana,0,1
2020-10-17,Brazil Serie B,Cruzeiro,0,JuventudeRS,0,X
2020-10-17,Mexico Liga MX,Mazatlan,3,Juarez,2,1
2020-10-17,England Conference North,SpennymoorTown,2,Chester,1,1
2020-10-17,Estonia Esiliiga,TammekaTartuII,3,Maardu,3,X
2020-10-17,Russia 1. Division,YeniseyKrasnoyarsk,3,ChaykaPeschanokopskoye,2,1
2020-10-17,Portugal LigaPro,Arouca,1,BenficaII,0,1
2020-10-17,Turkey Super Lig,CaykurRizespor,5,Ankaragucu,3,1
2020-10-17,Germany 2. Bundesliga,Braunschweig,2,VfLBochum,1,1
2020-10-17,Russia 1. Division,IrtyshOmsk,0,KrasnodarII,0,X
2020-10-17,Russia 1. Division,SpartakMoscowII,0,GazovikOrenburg,3,2
2020-10-17,Spain Primera Liga,Granada,1,Sevilla,0,1
2020-10-17,Russia Premier League,ZenitStPetersburg,3,Sochi,1,1
2020-10-17,Sweden Division 1,LindomeGIF,1,QvidingFIF,1,X
2020-10-17,Sweden Division 1,Taby,1,OrebroSyrianska,1,X
2020-10-17,Sweden Division 1,Lund,3,Karlskrona,0,1
2020-10-17,Finland Kakkonen,Japs,0,Kiffen,3,2
2020-10-17,Finland Kakkonen,NJS,1,Viikingit,2,2
2020-10-17,Finland Kakkonen,TPVTampere,3,PargasIdrottsforening,3,X
2020-10-17,Finland Kakkonen,AtlantisFC,3,HJS,5,2
2020-10-17,Finland Kakkonen,FCVaajakoski,3,GBKKokkola,1,1
2020-10-17,Finland Kakkonen,EPS,0,PKKeskiUusimaa,3,2
2020-10-17,Finland Kakkonen,Pepo,6,LahdenReipas,0,1
2020-10-17,Finland Ykkonen,FFJaro,1,ACKajaani,1,X
2020-10-17,Finland Ykkonen,EIF,4,SJKII,2,1
2020-10-17,Uzbekistan PRL,MashALMubarek,0,Olmaliq,2,2
2020-10-17,Georgia Umaglesi Liga,Samtredia,0,FCTelavi,0,X
2020-10-17,Turkey Lig 1,Umraniyespor,1,Keciorengucu,2,2
2020-10-17,Turkey Lig 1,Bandirmaspor,1,Eskisehirspor,1,X
2020-10-17,Germany Regionalliga North,Rehden,3,Oberneuland,0,1
2020-10-17,Brazil Serie B,BrasilDePelotas,0,Figueirense,0,X
2020-10-17,Bosnia and Herzegovina Premier League,Krupa,0,DobojKakanj,1,2
2020-10-17,Scotland Premiership,Hamilton,3,StJohnstone,5,2
2020-10-17,Qatar Stars League,Lekhwiya,2,QatarSC,1,1
2020-10-17,Belgium Juliper League,CercleBrugge,5,Gent,2,1
2020-10-17,Serbia Super Liga,MladostLucani,2,MacvaSabac,1,1
2020-10-17,Serbia Super Liga,Napredak,0,RadnickiNis,0,X
2020-10-17,Serbia Super Liga,JavorIvanjica,1,FKMetalac,3,2
2020-10-17,Serbia Super Liga,Vozdovac,2,Subotica,1,1
2020-10-17,Scotland Premiership,DundeeUtd,0,Aberdeen,0,X
2020-10-17,Scotland Premiership,Livingston,1,Kilmarnock,3,2
2020-10-17,England Conference,Weymouth,2,KingsLynn,1,1
2020-10-17,Scotland Premiership,RossCounty,0,Hibernian,0,X
2020-10-17,Russia 1. Division,DynamoBryansk,2,Akron,0,1
2020-10-17,Russia 1. Division,TorpedoMoscow,4,Neftekhimik,0,1
2020-10-17,Russia 1. Division,AlaniaVladikavkaz,4,ShinnikJaroslavl,4,X
2020-10-17,Scotland Championship,Ayr,2,QueenofSouth,1,1
2020-10-17,Scotland Championship,Dunfermline,3,InvernessCT,1,1
2020-10-17,Scotland Championship,Morton,1,Alloa,0,1
2020-10-17,Holland Eerste Divisie,GoAheadEagles,3,FCEindhoven,0,1
2020-10-17,Portugal Superliga,Maritimo,1,Portimonense,2,2
2020-10-17,Portugal Superliga,GilVicente,1,Tondela,1,X
2020-10-17,Bulgaria A PFG,LudogoretsRazgrad,1,TsarskoSeloSofia,1,X
2020-10-17,Sweden Superettan,Ljungskile,0,VasterasSK,2,2
2020-10-17,Poland Ekstraklasa,GornikZabrze,1,RakowCzestochowa,3,2
2020-10-17,Egypt Premier League,AlIttihad,1,ElEntagElHarby,2,2
2020-10-17,Greece Etniki Katigoria,ArisSalonika,1,ApollonSmirnis,0,1
2020-10-17,Saudi Arabia Pro League,AlTaawon,1,AlFaisaly,1,X
2020-10-17,Croatia 1.HNL,NKRijeka,2,Varazdin,1,1
2020-10-17,Montenegro First League,Iskra,2,Jezero,1,1
2020-10-17,France Ligue 1,Reims,1,Lorient,3,2
2020-10-17,Sweden Division 1,Brommapojkarna,4,Frej,1,1
2020-10-17,Sweden Division 1,Utsiktens,4,AssyriskaTurabdin,0,1
2020-10-17,Sweden Division 1,Haninge,2,IFSylvia,1,1
2020-10-17,Cyprus 1. Division,NeaSalamina,1,AnorthosisFamagusta,4,2
2020-10-17,Saudi Arabia Pro League,AlShababRiyadh,1,AbhaClub,0,1
2020-10-17,Hungary NB I,Ujpesti,1,MezokovesdiSE,0,1
2020-10-17,Belarus Premier League,NemanGrodno,0,Gorodeya,1,2
2020-10-17,Scotland Championship,Raith,3,Arbroath,0,1
2020-10-17,Scotland League One,AirdrieUtd,2,Peterhead,0,1
2020-10-17,Scotland League One,Clyde,1,Partick,0,1
2020-10-17,England League 1,Peterborough,2,OxfordUtd,0,1
2020-10-17,England League 1,Rochdale,0,Hull,3,2
2020-10-17,England League 1,Swindon,0,Sunderland,2,2
2020-10-17,England League 2,ForestGreen,1,Stevenage,0,1
2020-10-17,England League 2,Bolton,1,Oldham,2,2
2020-10-17,England League 2,Carlisle,3,Colchester,2,1
2020-10-17,England League 2,CrawleyTown,4,Morecambe,0,1
2020-10-17,England League 2,HarrogateTown,1,Barrow,0,1
2020-10-17,Spain Segunda Liga,Albacete,3,Sabadell,0,1
2020-10-17,Portugal LigaPro,CasaPiaAtletico,2,FCPortoII,1,1
2020-10-17,Portugal LigaPro,Mafra,2,Vizela,0,1
2020-10-17,England Conference,DagenhamandRedbridge,0,Yeovil,0,X
2020-10-17,England Conference,Eastleigh,2,Aldershot,2,X
2020-10-17,England Conference,NottsCounty,2,MaidenheadUtd,3,2
2020-10-17,England Conference,SolihullMoors,1,BorehamWood,0,1
2020-10-17,England Conference,Torquay,2,DoverAthletic,0,1
2020-10-17,England League 1,Plymouth,2,Northampton,1,1
2020-10-17,England League 2,Walsall,0,Exeter,0,X
2020-10-17,Scotland League One,CoveRangers,3,EastFife,1,1
2020-10-17,England League 2,Southend,0,Cheltenham,2,2
2020-10-17,Scotland League One,Forfar,0,Dumbarton,0,X
2020-10-17,Scotland League One,Montrose,1,Falkirk,3,2
2020-10-17,Scotland League Two,Albion,1,Stenhousemuir,3,2
2020-10-17,Scotland League Two,Brechin,1,EdinburghCity,5,2
2020-10-17,Scotland League Two,Cowdenbeath,0,AnnanAthletic,3,2
2020-10-17,Scotland League Two,Stirling,0,QueensPark,0,X
2020-10-17,Scotland League Two,Stranraer,1,Elgin,4,2
2020-10-17,Montenegro First League,MladostLjeskopolje,2,Rudar,0,1
2020-10-17,Ireland Division 1,ShamrockB,3,AthloneTown,1,1
2020-10-17,Georgia Umaglesi Liga,DilaGori,6,ChikhuraSachkhere,1,1
2020-10-17,Spain Primera Liga,CeltadeVigo,0,AtleticoMadrid,2,2
2020-10-17,England League 2,Mansfield,1,Bradford,3,2
2020-10-17,England League 2,NewportCounty,1,Tranmere,0,1
2020-10-17,England League 2,PortVale,1,SalfordCity,0,1
2020-10-17,England League 2,Scunthorpe,0,CambridgeUtd,5,2
2020-10-17,Sweden Superettan,Orgryte,1,Dalkurd,2,2
2020-10-17,Sweden Superettan,GIFSundsvall,3,JonkopingSodra,2,1
2020-10-17,Ireland Premier,Cork,0,Waterford,0,X
2020-10-17,Holland Eredivisie,WillemII,0,FCTwente,3,2
2020-10-17,Belgium Division 2,KVSKUnited,1,Westerlo,1,X
2020-10-17,Italy Serie A,Crotone,1,Juventus,1,X
2020-10-17,Spain Segunda Liga,Castellon,0,Lugo,1,2
2020-10-17,Spain Segunda Liga,UDLogrones,0,Leganes,1,2
2020-10-17,Romania Liga I,CFRCluj,2,Botosani,1,1
2020-10-17,Germany Bundesliga,BorussiaMonchengladbach,1,Wolfsburg,1,X
2020-10-17,Ireland Division 1,LongfordTown,0,CobhRamblers,1,2
2020-10-17,Saudi Arabia Pro League,AlHilal,1,AlAin,0,1
2020-10-17,Peru Primera Division,DeportivoMunicipal,1,Melgar,2,2
2020-10-17,Holland Eredivisie,AZ,2,VVVVenlo,2,X
2020-10-17,Poland Ekstraklasa,JagielloniaBialystok,2,LechPoznan,1,1
2020-10-17,Uruguay Primera Division,PlazaColonia,0,CerroLargo,3,2
2020-10-17,Greece Etniki Katigoria,Olympiacos,4,Atromitos,0,1
2020-10-17,Hungary NB I,Puskas,0,MTK,3,2
2020-10-17,Bulgaria A PFG,CSKASofia,1,BeroeStaraZagora,1,X
2020-10-17,Belgium Juliper League,StandardLiege,1,ClubBrugge,1,X
2020-10-17,France Ligue 1,Marseille,3,Bordeaux,1,1
2020-10-17,Saudi Arabia Pro League,AlWehda,2,AlQadisiyah,1,1
2020-10-17,Brazil Serie B,Chapecoense,1,Vitoria,1,X
2020-10-17,Brazil Serie A,Fluminense,2,Ceara,2,X
2020-10-17,Brazil Serie A,AtleticoGoianiense,1,AtleticoParanaense,1,X
2020-10-17,Brazil Serie A,Coritiba,1,Santos,2,2
2020-10-17,Ecuador Liga Pro,IndependienteJoseTeran,3,LDUdeQuito,2,1
2020-10-17,Mexico Liga MX,Monterrey,3,Puebla,1,1
2020-10-17,Colombia Copa Mustang,ChicoFC,1,OnceCaldas,1,X
2020-10-17,Paraguay Division Profesional,SoldeAmerica,1,ClubGuarani,0,1
2020-10-17,Peru Primera Division,Cienciano,2,AlianzaLima,1,1
2020-10-17,Peru Primera Division,AlianzaUniversidad,0,SportBoys,1,2
2020-10-17,Ecuador Liga Pro,Aucas,2,TecnicoUniversitario,1,1
2020-10-17,Brazil Serie B,Confianca,3,Oeste,1,1
2020-10-17,USA Major League Soccer,Chicago,2,KansasCity,2,X
2020-10-17,Portugal Superliga,SportingLisbon,2,FCPorto,2,X
2020-10-17,Spain Primera Liga,Getafe,1,Barcelona,0,1
2020-10-17,England Premier League,Newcastle,1,ManUtd,4,2
2020-10-17,Bosnia and Herzegovina Premier League,FKSarajevo,2,SirokiBrijeg,0,1
2020-10-17,Cyprus 1. Division,Karmiotissa,0,ErmisAradippou,1,2
2020-10-17,Norway Tippeligaen,Mjondalen,2,SKBrann,0,1
2020-10-17,Belgium Juliper League,BeerschotWilrijk,6,StTruiden,3,1
2020-10-17,England Conference,Chesterfield,1,Stockport,2,2
2020-10-17,Spain Segunda Liga,LasPalmas,2,Almeria,0,1
2020-10-17,Wales Premier League,BarryTown,0,ConnahsQuay,0,X
2020-10-17,Spain Segunda Liga,FCCartagena,1,Fuenlabrada,1,X
2020-10-17,Italy Serie A,Sampdoria,3,Lazio,0,1
2020-10-17,Italy Serie B,Frosinone,1,Ascoli,0,1
2020-10-17,Serbia Prva Liga,KolubaraLazarevac,2,NoviBeograd,2,X
2020-10-17,Italy Serie A,InterMilan,1,ACMilan,2,2
2020-10-17,Turkey Super Lig,Trabzonspor,0,IstanbulBuyuksehirBSK,2,2
2020-10-17,Turkey Lig 1,Altay,1,AdanaDemirspor,0,1
2020-10-17,Montenegro First League,OFKTitograd,0,Sutjeska,0,X
2020-10-17,Russia 1. Division,TekstilshchikIvanovo,0,FakelWorenesch,0,X
2020-10-17,Slovenia Prva Liga,HITGorica,0,Maribor,4,2
2020-10-17,Russia Premier League,FCKhimki,2,SpartakMoscow,3,2
2020-10-17,Georgia Umaglesi Liga,Torpedo,1,MeraniTbilisi,0,1
2020-10-17,Germany Bundesliga,ArminiaBielefeld,1,BayernMunich,4,2
2020-10-17,Ukraine UPL,ZarjaLugansk,1,KolosKovalivka,1,X
2020-10-17,Switzerland Super League,FCVaduz,1,Lugano,1,X
2020-10-17,Spain Primera Liga,RealMadrid,0,Cadiz,1,2
2020-10-17,Switzerland Super League,Servette,0,YoungBoys,0,X
2020-10-17,Portugal Superliga,Braga,2,Nacional,1,1
2020-10-17,France Ligue 2,ACAjaccio,0,Toulouse,1,2
2020-10-17,France Ligue 2,Amiens,1,Grenoble,0,1
2020-10-17,France Ligue 2,LeHavre,1,Chateauroux,1,X
2020-10-17,France Ligue 2,Nancy,2,Dunkerque,1,1
2020-10-17,France Ligue 2,ChamoisNiort,3,Caen,0,1
2020-10-17,France Ligue 2,Paris,1,Pau,0,1
2020-10-17,France Ligue 2,RodezAveyron,0,Troyes,1,2
2020-10-17,Holland Eredivisie,Heracles,0,RKCWaalwijk,1,2
2020-10-17,Qatar Stars League,AlKhoor,0,AlSadd,0,X
2020-10-17,Northern Ireland Premier League,Glenavon,2,Portadown,4,2
2020-10-17,Belgium Juliper League,KVMechelen,1,Kortrijk,2,2
2020-10-17,England Premier League,ManCity,1,Arsenal,0,1
2020-10-17,England League 2,LeytonOrient,2,Grimsby,3,2
2020-10-17,England Conference,Wealdstone,4,Wrexham,3,1
2020-10-17,England Conference,Woking,0,Halifax,0,X
